chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrXIV,437336,437670,4.044800244,chrXIV,437612,438317,YNL100W,5120,+,0,437503,-109
chrXIV,537925,538201,6.04096887,chrXIV,538172,539819,YNL048W,5176,+,0,538063,-109
chrXV,657018,657290,15.41782137,chrXV,657263,658325,YOR173W,3266,+,0,657154,-109
chrVII,475036,475675,6.224632251,chrVII,474488,475247,YGL011C,3951,-,0,475355.5,-108.5
chrXIII,464787,465084,1.97206173,chrXIII,463933,464827,YMR099C,6409,-,0,464935.5,-108.5
chrXV,310119,310376,5.128842788,chrXV,309323,310139,YOL009C,3071,-,0,310247.5,-108.5
chrI,154650,155141,4.268120915,chrI,155004,156285,YAR003W,87,+,0,154895.5,-108.5
chrXV,254952,255503,2.854480197,chrXV,255336,256101,YOL038W,3039,+,0,255227.5,-108.5
chrVII,911598,911874,14.29838333,chrVII,910842,911628,YGR207C,4190,-,0,911736,-108
chrIV,817526,818156,2.135310192,chrIV,817949,818495,YDR178W,1765,+,0,817841,-108
chrX,226950,227486,4.750210614,chrX,227326,227776,YJL104W,578,+,0,227218,-108
chrXI,130415,130635,11.0703569,chrXI,130633,131050,YKL170W,2606,+,0,130525,-108
chrXVI,52578,52979,5.626689408,chrXVI,51243,52671,YPL259C,5332,-,0,52778.5,-107.5
chrXVI,291029,291288,3.734650842,chrXVI,289668,291051,YPL139C,5460,-,0,291158.5,-107.5
chrVIII,342082,342399,4.121275801,chrVIII,342348,344268,YHR117W,6027,+,0,342240.5,-107.5
chrX,97443,97814,4.346283387,chrX,97736,99467,YJL172W,505,+,0,97628.5,-107.5
chrXVI,506376,506801,4.724101654,chrXVI,506696,509999,YPL022W,5581,+,0,506588.5,-107.5
chrXIII,818534,818904,2.027258805,chrXIII,818826,819948,YMR276W,6606,+,0,818719,-107
chrX,567442,567659,6.291575316,chrX,567018,567444,YJR067C,753,-,0,567550.5,-106.5
chrXIII,716293,716538,6.293006281,chrXIII,715637,716309,YMR222C,6547,-,0,716415.5,-106.5
chrII,679182,679472,10.48546467,chrII,676356,679221,YBR229C,1235,-,0,679327,-106
chrV,472410,472650,4.091969674,chrV,469685,472424,YER151C,398,-,0,472530,-106
chrVII,756334,756782,5.744375337,chrVII,755588,756452,YGR132C,4106,-,0,756558,-106
chrXIV,687417,687723,3.012898809,chrXIV,687242,687464,YNR032C-A,5260,-,0,687570,-106
chrIX,210320,210798,3.038794243,chrIX,210665,210738,tI(AAU)I2,5976,+,0,210559,-106
chrX,460126,460424,3.46573623,chrX,460381,461593,YJR013W,699,+,0,460275,-106
chrVII,640332,640621,3.532651811,chrVII,639771,640371,YGR078C,4048,-,0,640476.5,-105.5
chrVIII,67445,67678,3.214883286,chrVIII,66241,67456,YHL020C,5862,-,0,67561.5,-105.5
chrVI,184289,184502,2.294987397,chrVI,184501,191338,YFR019W,2507,+,0,184395.5,-105.5
chrVII,761048,761523,2.416573067,chrVII,761391,762168,YGR135W,4109,+,0,761285.5,-105.5
chrVIII,159167,159496,2.289899338,chrVIII,159437,160511,YHR025W,5917,+,0,159331.5,-105.5
chrXIV,339291,339720,8.378161426,chrXIV,339611,340208,YNL158W,5057,+,0,339505.5,-105.5
chrXV,810755,811048,3.594077409,chrXV,811007,811493,YOR257W,3354,+,0,810901.5,-105.5
chrXVI,335679,336004,2.555422698,chrXVI,335947,336367,YPL114W,5487,+,0,335841.5,-105.5
chrII,326057,326271,8.424182634,chrII,324340,326059,YBR044C,1027,-,0,326164,-105
chrVII,1038461,1038751,2.329571726,chrVII,1037799,1038501,YGR271C-A,4257,-,0,1038606,-105
chrXIII,706878,707106,3.140475139,chrXIII,703578,706887,YMR218C,6543,-,0,706992,-105
chrXII,874983,875559,2.586886315,chrXII,875376,875471,tK(UUU)L,6003,+,0,875271,-105
chrIV,583409,583730,4.289096673,chrIV,582790,583465,YDR067C,1648,-,0,583569.5,-104.5
chrIX,348449,348770,1.655054587,chrIX,347945,348505,YIL004C,2354,-,0,348609.5,-104.5
chrVIII,332788,333145,9.469939151,chrVIII,333071,334394,YHR111W,6021,+,0,332966.5,-104.5
chrXVI,63028,63319,5.199580008,chrXVI,63278,63860,YPL257W,5336,+,0,63173.5,-104.5
chrVI,146904,147172,2.114221246,chrVI,145113,146934,YFL002C,2484,-,0,147038,-104
chrVII,822991,823247,1.343812056,chrVII,821692,823015,YGR161C-C,4141,-,0,823119,-104
chrVII,822991,823247,1.343812056,chrVII,817746,823015,YGR161C-D,4140,-,0,823119,-104
chrXIII,831338,831528,6.379861395,chrXIII,827027,831329,YMR280C,6610,-,-10,831433,-104
chrXIII,841598,841992,4.41895955,chrXIII,840143,841691,YMR285C,6615,-,0,841795,-104
chrVI,153048,153528,6.472734427,chrVI,153392,154313,YFR004W,2489,+,0,153288,-104
chrXV,296123,296324,7.923469444,chrXV,294776,296120,YOL016C,3062,-,-4,296223.5,-103.5
chrXV,818587,818936,2.788920843,chrXV,818865,820158,YOR264W,3361,+,0,818761.5,-103.5
chrI,57204,57772,9.078798137,chrI,57028,57385,YAL046C,29,-,0,57488,-103
chrIV,1159519,1163327,3.025137671,chrIV,1159607,1161320,YDR343C,1948,-,0,1161423,-103
chrIX,180186,180498,5.749385782,chrIX,179771,180239,YIL098C,2250,-,0,180342,-103
chrXII,965452,965874,2.052679881,chrXII,965089,965560,YLR421C,4818,-,0,965663,-103
chrV,162432,162806,1.920448934,chrV,162722,164285,YER006W,217,+,0,162619,-103
chrII,216877,217586,5.67396318,chrII,216586,217129,YBL006C,973,-,0,217231.5,-102.5
chrII,686516,686873,5.847064782,chrII,685437,686592,YBR234C,1242,-,0,686694.5,-102.5
chrX,100716,101277,3.610482482,chrX,99703,100894,YJL171C,506,-,0,100996.5,-102.5
chrV,295125,295488,7.7905068,chrV,295409,298001,YER069W,296,+,0,295306.5,-102.5
chrXIII,845358,845577,5.218151202,chrXIII,845570,848486,YMR288W,6618,+,0,845467.5,-102.5
chrV,502870,503122,2.396825774,chrV,500629,502894,YER162C,412,-,0,502996,-102
chrVII,834428,834740,1.858136125,chrVII,833351,834482,YGR168C,4148,-,0,834584,-102
chrXV,721620,722000,3.287602019,chrXV,720469,721708,YOR201C,3298,-,0,721810,-102
chrXVI,429557,429879,1.756696612,chrXVI,428710,429616,YPL064C,5538,-,0,429718,-102
chrII,724241,724465,5.571693035,chrII,724455,726540,YBR255W,1263,+,0,724353,-102
chrXI,567587,568043,2.354135483,chrXI,567917,570149,YKR067W,2858,+,0,567815,-102
chrXIV,471077,471471,6.292112088,chrXIV,471376,472861,YNL083W,5139,+,0,471274,-102
chrXVI,459726,459994,5.681065406,chrXVI,459962,460559,YPL051W,5551,+,0,459860,-102
chrV,66734,67063,4.882144845,chrV,65384,66797,YEL047C,156,-,0,66898.5,-101.5
chrX,313909,314124,4.840104374,chrX,313015,313915,YJL068C,616,-,0,314016.5,-101.5
chrIV,437623,438266,1.727724872,chrIV,438046,439360,YDL007W,1569,+,0,437944.5,-101.5
chrVII,98744,98989,3.653298454,chrVII,98968,102076,YGL207W,3749,+,0,98866.5,-101.5
chrXII,266924,267209,2.822509541,chrXII,267168,267723,YLR066W,4421,+,0,267066.5,-101.5
chrII,360072,360504,4.197190196,chrII,356860,360187,YBR059C,1045,-,0,360288,-101
chrIV,1500527,1500781,3.530193312,chrIV,1499395,1500553,YDR532C,2152,-,0,1500654,-101
chrVII,583867,584927,4.247440662,chrVII,583933,584296,YGR045C,4014,-,0,584397,-101
chrVIII,219850,220120,2.396733444,chrVIII,218996,219884,YHR058C,5959,-,0,219985,-101
chrXIV,345943,346375,2.886340312,chrXIV,345668,346058,YNL153C,5062,-,0,346159,-101
chrI,124496,125058,1.841804606,chrI,124878,126786,YAL016W,70,+,0,124777,-101
chrIV,190535,191109,3.026002425,chrIV,190923,192261,YDL147W,1421,+,0,190822,-101
chrV,42974,43326,6.166268045,chrV,43251,44925,YEL058W,143,+,0,43150,-101
chrIX,424440,424787,14.76010179,chrIX,423808,424513,YIR038C,2404,-,0,424613.5,-100.5
chrXII,561637,562028,5.858607445,chrXII,560796,561732,YLR209C,4584,-,0,561832.5,-100.5
chrIV,539464,539939,3.843888311,chrIV,539802,540414,YDR041W,1622,+,0,539701.5,-100.5
chrIV,666735,667070,6.745830921,chrIV,667003,667858,YDR106W,1690,+,0,666902.5,-100.5
chrIV,781159,781484,4.320936256,chrIV,781422,781950,YDR163W,1748,+,0,781321.5,-100.5
chrIV,715316,715642,2.409443401,chrIV,713339,715379,YDR129C,1715,-,0,715479,-100
chrXIII,442301,442627,18.79082143,chrXIII,442025,442364,YMR086C-A,6396,-,0,442464,-100
chrVIII,181647,182105,1.834418021,chrVIII,181976,183704,YHR037W,5932,+,0,181876,-100
chrXIII,275815,276073,2.590016308,chrXIII,276044,277211,YMR005W,6307,+,0,275944,-100
chrVII,82225,82558,3.633503796,chrVII,81425,82292,YGL221C,3735,-,0,82391.5,-99.5
chrXI,565794,566189,4.821525773,chrXI,565298,565892,YKR065C,2856,-,0,565991.5,-99.5
chrII,776219,776722,3.232813968,chrII,776570,777854,YBR287W,1296,+,0,776470.5,-99.5
chrV,526712,527251,1.357364306,chrV,527081,529418,YER171W,422,+,0,526981.5,-99.5
chrXVI,887784,888088,1.721604451,chrXVI,886523,887837,YPR173C,5794,-,0,887936,-99
chrIII,211623,212035,7.559711055,chrIII,211928,213761,YCR048W,3633,+,0,211829,-99
chrIV,827323,827642,19.58921479,chrIV,827581,829057,YDR182W,1770,+,0,827482.5,-98.5
chrVII,91202,91463,5.218689482,chrVII,91431,92382,YGL212W,3744,+,0,91332.5,-98.5
chrXIII,279746,279975,7.91333019,chrXIII,279959,280340,YMR007W,6309,+,0,279860.5,-98.5
chrXV,371495,371676,18.33178023,chrXV,371684,371957,YOR020W-A,3103,+,-9,371585.5,-98.5
chrXIV,129061,129303,5.033033581,chrXIV,126804,129084,YNL272C,4942,-,0,129182,-98
chrXVI,544424,544640,12.43883775,chrXVI,544630,548143,YPL006W,5597,+,0,544532,-98
chrIV,850918,851275,3.983166379,chrIV,850273,850999,YDR196C,1787,-,0,851096.5,-97.5
chrXIII,659066,659525,2.069719743,chrXIII,658544,659198,YMR197C,6522,-,0,659295.5,-97.5
chrXVI,175965,176284,4.449391946,chrXVI,176222,179021,YPL195W,5401,+,0,176124.5,-97.5
chrI,56814,57094,13.82875008,chrI,54988,56857,YAL047C,28,-,0,56954,-97
chrXV,111841,112125,5.239331619,chrXV,111430,111886,YOL108C,2961,-,0,111983,-97
chrXIII,724396,724660,6.313876598,chrXIII,724625,725651,YMR228W,6553,+,0,724528,-97
chrXIV,640154,640442,7.781760046,chrXIV,640395,642381,YNR008W,5235,+,0,640298,-97
chrXVI,259323,259542,4.142309395,chrXVI,257215,259336,YPL155C,5443,-,0,259432.5,-96.5
chrXIII,411225,411718,4.246983249,chrXIII,411568,412120,YMR072W,6380,+,0,411471.5,-96.5
chrXV,716770,717207,5.515669273,chrXV,717085,718384,YOR197W,3294,+,0,716988.5,-96.5
chrXVI,895774,895953,3.822693171,chrXVI,895960,897004,YPR180W,5801,+,-8,895863.5,-96.5
chrI,135612,135910,6.79174284,chrI,134183,135665,YAL010C,76,-,0,135761,-96
chrIV,980917,981385,2.073382211,chrIV,980974,981055,tS(AGA)D2,6092,-,0,981151,-96
chrXV,202427,202801,3.441710186,chrXV,201984,202518,YOL067C,3008,-,0,202614,-96
chrXV,292077,292263,10.21713791,chrXV,290880,292074,YOL018C,3060,-,-4,292170,-96
chrIV,337236,337544,4.168019874,chrIV,337486,338070,YDL064W,1509,+,0,337390,-96
chrVIII,175226,175676,3.649566224,chrVIII,175547,176819,YHR033W,5928,+,0,175451,-96
chrVI,40087,40464,4.031761749,chrVI,38842,40180,YFL048C,2429,-,0,40275.5,-95.5
chrVII,107376,107823,3.514059943,chrVII,102542,107504,YGL206C,3750,-,0,107599.5,-95.5
chrVII,411185,411578,5.002019049,chrVII,410068,411286,YGL048C,3912,-,0,411381.5,-95.5
chrX,54270,54501,3.745700532,chrX,53942,54290,YJL202C,474,-,0,54385.5,-95.5
chrVII,157664,157955,7.055399467,chrVII,157905,159096,YGL181W,3777,+,0,157809.5,-95.5
chrIV,1105816,1106028,2.000439459,chrIV,1105002,1105827,YDR319C,1921,-,0,1105922,-95
chrXI,195990,196256,8.275667995,chrXI,195287,196028,YKL130C,2650,-,0,196123,-95
chrXVI,355254,355760,2.951688499,chrXVI,352862,355412,YPL105C,5496,-,0,355507,-95
chrIII,111643,111997,2.526129773,chrIII,111915,112482,YCL001W,3574,+,0,111820,-95
chrXIII,434533,434851,3.137555991,chrXIII,434787,435915,YMR083W,6392,+,0,434692,-95
chrXIII,664412,664900,1.924766829,chrXIII,664751,665522,YMR200W,6525,+,0,664656,-95
chrXVI,842894,843438,2.330703315,chrXVI,843261,844020,YPR158W,5769,+,0,843166,-95
chrII,480929,481106,3.77376729,chrII,480434,480923,YBR120C,1112,-,-7,481017.5,-94.5
chrVII,505802,506105,3.298887919,chrVII,504656,505859,YGR005C,3968,-,0,505953.5,-94.5
chrVII,510983,511210,5.380967451,chrVII,509046,511002,YGR009C,3972,-,0,511096.5,-94.5
chrX,617293,617564,9.0965835,chrX,616350,617334,YJR100C,786,-,0,617428.5,-94.5
chrXIII,897519,897876,1.94303415,chrXIII,896913,897603,YMR311C,6646,-,0,897697.5,-94.5
chrXII,81184,81547,5.628993937,chrXII,81460,83710,YLL029W,4325,+,0,81365.5,-94.5
chrXII,159835,160072,16.24911065,chrXII,160048,161434,YLR005W,4359,+,0,159953.5,-94.5
chrXVI,375231,375582,2.800618206,chrXVI,375501,376953,YPL091W,5511,+,0,375406.5,-94.5
chrXVI,882821,883466,1.676133883,chrXVI,883238,883457,YPR169W-A,5790,+,0,883143.5,-94.5
chrXVI,882821,883466,1.676133883,chrXVI,883238,883595,YPR170W-B,5789,+,0,883143.5,-94.5
chrV,459984,460650,3.488894046,chrV,457805,460223,YER144C,388,-,0,460317,-94
chrXIII,623901,624447,9.098266822,chrXIII,623615,624080,YMR181C,6502,-,0,624174,-94
chrI,48393,48545,1.802233549,chrI,48563,51707,YAL051W,24,+,-19,48469,-94
chrVII,522067,522265,7.621319674,chrVII,522260,522833,YGR016W,3979,+,0,522166,-94
chrVII,1043013,1043349,5.295913993,chrVII,1043275,1043749,YGR275W,4260,+,0,1043181,-94
chrXI,451903,452309,1.664972613,chrXI,452200,454078,YKR008W,2798,+,0,452106,-94
chrXIII,777758,778054,4.94547102,chrXIII,778000,778567,YMR255W,6583,+,0,777906,-94
chrXIV,352043,352595,3.088360102,chrXIV,352413,352530,YNL145W,5071,+,0,352319,-94
chrXVI,627594,627976,7.488468624,chrXVI,627879,631245,YPR030W,5635,+,0,627785,-94
chrIV,258522,258775,13.51826019,chrIV,256632,258555,YDL113C,1458,-,0,258648.5,-93.5
chrIV,1427162,1427439,7.193382624,chrIV,1424819,1427207,YDR485C,2100,-,0,1427300.5,-93.5
chrXIV,52398,52651,3.39451978,chrXIV,51906,52431,YNL310C,4901,-,0,52524.5,-93.5
chrXIV,122150,122377,3.789393952,chrXIV,121117,122170,YNL274C,4940,-,0,122263.5,-93.5
chrIV,503260,503547,5.120140163,chrIV,503497,503863,YDR031W,1608,+,0,503403.5,-93.5
chrIV,1103508,1103819,2.801366506,chrIV,1103757,1104947,YDR318W,1920,+,0,1103663.5,-93.5
chrVIII,406908,407109,5.880624691,chrVIII,407102,410789,YHR155W,6070,+,0,407008.5,-93.5
chrX,690479,690755,8.09687571,chrX,689444,690524,YJR139C,826,-,0,690617,-93
chrXIII,856791,856981,2.240863912,chrXIII,855398,856793,YMR293C,6624,-,0,856886,-93
chrV,192293,193113,2.436338298,chrV,192796,194230,YER019W,233,+,0,192703,-93
chrXIV,80324,80768,2.542437756,chrXIV,80639,82541,YNL293W,4918,+,0,80546,-93
chrII,461734,462197,6.373776634,chrII,461177,461873,YBR111C,1102,-,0,461965.5,-92.5
chrVII,352253,352528,1.412033109,chrVII,350615,352298,YGL084C,3875,-,0,352390.5,-92.5
chrXII,301914,302249,6.932573667,chrXII,300672,301989,YLR085C,4440,-,0,302081.5,-92.5
chrXI,270512,270972,8.818141078,chrXI,269717,270650,YKL091C,2693,-,0,270742,-92
chrI,135612,135910,6.79174284,chrI,135853,136633,YAL009W,77,+,0,135761,-92
chrIV,859143,859363,3.42194099,chrIV,859345,861520,YDR205W,1796,+,0,859253,-92
chrIV,1331064,1331224,2.166971442,chrIV,1331236,1332841,YDR434W,2048,+,-13,1331144,-92
chrVI,146904,147172,2.114221246,chrVI,147130,148459,YFL001W,2485,+,0,147038,-92
chrVIII,352564,352762,3.296345625,chrVIII,352755,353319,YHR121W,6031,+,0,352663,-92
chrVIII,484538,484966,4.325891937,chrVIII,484844,486179,YHR190W,6110,+,0,484752,-92
chrXI,389618,390331,11.47743556,chrXI,389379,389883,YKL026C,2762,-,0,389974.5,-91.5
chrXI,526544,526919,2.255153246,chrXI,525386,526640,YKR048C,2839,-,0,526731.5,-91.5
chrIV,1056340,1056577,3.454501107,chrIV,1056550,1057600,YDR297W,1897,+,0,1056458.5,-91.5
chrV,89892,90439,3.026207088,chrV,90257,93905,YEL031W,174,+,0,90165.5,-91.5
chrX,497160,497365,25.9782049,chrX,497354,500612,YJR035W,721,+,0,497262.5,-91.5
chrX,567442,567659,6.291575316,chrX,567642,568704,YJR068W,754,+,0,567550.5,-91.5
chrII,110457,110803,2.521199952,chrII,110124,110539,YBL059C-A,915,-,0,110630,-91
chrIV,569714,570008,6.162542314,chrIV,569233,569770,YDR059C,1640,-,0,569861,-91
chrV,171577,172241,1.743480665,chrV,167807,171818,YER008C,221,-,0,171909,-91
chrVI,115667,116001,4.644148677,chrVI,115107,115743,YFL010C,2475,-,0,115834,-91
chrVII,63536,63886,6.215045955,chrVII,63047,63620,YGL231C,3724,-,0,63711,-91
chrV,260667,261606,6.046689553,chrV,260932,261046,YER053C-A,275,-,0,261136.5,-90.5
chrII,711374,711625,4.072370429,chrII,711590,712754,YBR246W,1254,+,0,711499.5,-90.5
chrII,724241,724465,5.571693035,chrII,723735,724263,YBR254C,1262,-,0,724353,-90
chrVII,53379,53857,10.65297319,chrVII,52730,53528,YGL237C,3718,-,0,53618,-90
chrVII,522067,522265,7.621319674,chrVII,521089,522076,YGR015C,3978,-,0,522166,-90
chrXV,627989,628151,13.97996578,chrXV,626627,627980,YOR155C,3245,-,-10,628070,-90
chrVII,393772,394018,4.226413536,chrVII,393985,394504,YGL058W,3902,+,0,393895,-90
chrII,62603,62780,3.042412582,chrII,61201,62602,YBL086C,885,-,-2,62691.5,-89.5
chrXI,154410,154671,7.433638515,chrXI,153815,154451,YKL159C,2619,-,0,154540.5,-89.5
chrXIII,756074,756437,4.74778529,chrXIII,754837,756166,YMR243C,6570,-,0,756255.5,-89.5
chrXIII,687280,687571,2.899933305,chrXIII,687515,688865,YMR210W,6535,+,0,687425.5,-89.5
chrX,96443,96793,1.757067374,chrX,96160,96529,YJL173C,504,-,0,96618,-89
chrXI,392294,392442,18.72504215,chrXI,390239,392279,YKL025C,2763,-,-16,392368,-89
chrXIII,90714,92282,1.612570612,chrXIII,91040,91409,YML089C,6203,-,0,91498,-89
chrXV,802319,802473,2.940539265,chrXV,800969,802307,YOR250C,3347,-,-13,802396,-89
chrIV,30379,30755,3.249554332,chrIV,30656,31829,YDL237W,1327,+,0,30567,-89
chrIX,259881,260255,4.952399579,chrIX,260157,260919,YIL049W,2301,+,0,260068,-89
chrVII,579255,579517,9.662502297,chrVII,579475,580291,YGR042W,4011,+,0,579386,-89
chrXII,559315,559607,2.153746848,chrXII,559550,560444,YLR208W,4583,+,0,559461,-89
chrVIII,377688,377887,1.891100463,chrVIII,377354,377699,YHR138C,6051,-,0,377787.5,-88.5
chrXI,134040,134405,1.668673241,chrXI,133720,134134,YKL167C,2609,-,0,134222.5,-88.5
chrXIV,758845,759530,2.526639392,chrXIV,755745,759099,YNR067C,5296,-,0,759187.5,-88.5
chrXVI,366729,366918,12.26393266,chrXVI,366528,366735,YPL096C-A,5505,-,0,366823.5,-88.5
chrXVI,837375,837628,4.04852608,chrXVI,835562,837413,YPR155C,5766,-,0,837501.5,-88.5
chrIV,241163,241494,9.594614931,chrIV,241417,241840,YDL123W,1447,+,0,241328.5,-88.5
chrIV,954959,955128,4.762621035,chrIV,955132,955333,YDR246W-A,1842,+,-5,955043.5,-88.5
chrIX,398491,398796,2.093861774,chrIX,398732,399236,YIR022W,2385,+,0,398643.5,-88.5
chrXV,379544,379839,1.79260975,chrXV,379780,380806,YOR026W,3109,+,0,379691.5,-88.5
chrXI,296156,296406,3.951913791,chrXI,294609,296193,YKL074C,2710,-,0,296281,-88
chrXV,552703,553247,2.441698157,chrXV,552297,552887,YOR122C,3210,-,0,552975,-88
chrIV,399026,399476,3.589280066,chrIV,399339,400638,YDL029W,1544,+,0,399251,-88
chrXVI,664705,665037,4.353342164,chrXVI,664959,665490,YPR051W,5657,+,0,664871,-88
chrXVI,900522,900810,2.203389915,chrXVI,900754,901558,YPR183W,5804,+,0,900666,-88
chrIV,1381992,1382275,2.834690317,chrIV,1380054,1382046,YDR458C,2072,-,0,1382133.5,-87.5
chrVII,546017,546472,4.713109787,chrVII,545680,546157,YGR030C,3995,-,0,546244.5,-87.5
chrVIII,236427,236772,2.67363195,chrVIII,236101,236512,YHR070C-A,5974,-,0,236599.5,-87.5
chrXVI,256596,257113,4.007834664,chrXVI,255912,256767,YPL156C,5442,-,0,256854.5,-87.5
chrIV,1321870,1322363,3.766479209,chrIV,1322204,1323386,YDR427W,2041,+,0,1322116.5,-87.5
chrXI,153005,153356,3.224246759,chrXI,153268,153706,YKL160W,2618,+,0,153180.5,-87.5
chrII,216269,216637,5.390591696,chrII,212631,216366,YBL007C,972,-,0,216453,-87
chrXII,337269,337435,7.034270239,chrXII,336230,337265,YLR097C,4452,-,-5,337352,-87
chrXVI,592945,593367,4.903459032,chrXVI,592331,593069,YPR016C,5620,-,0,593156,-87
chrXVI,923286,923646,7.512985588,chrXVI,922908,923379,YPR193C,5814,-,0,923466,-87
chrI,175041,175402,6.963130715,chrI,172210,175135,YAR019C,95,-,0,175221.5,-86.5
chrXV,139036,139227,3.64117238,chrXV,138106,139045,YOL096C,2976,-,0,139131.5,-86.5
chrXV,1042704,1043553,2.23132971,chrXV,1041677,1043042,YOR375C,3481,-,0,1043128.5,-86.5
chrIX,142726,142955,2.596330027,chrIX,142927,144085,YIL116W,2228,+,0,142840.5,-86.5
chrVII,217320,217553,6.583053411,chrVII,217523,220922,YGL151W,3807,+,0,217436.5,-86.5
chrXVI,348940,349123,12.58938593,chrXVI,349118,349865,YPL107W,5494,+,0,349031.5,-86.5
chrXVI,596480,596845,1.856708491,chrXVI,596749,599551,YPR019W,5624,+,0,596662.5,-86.5
chrII,657533,657839,10.19468061,chrII,655575,657600,YBR216C,1220,-,0,657686,-86
chrVII,1043013,1043349,5.295913993,chrVII,1039894,1043095,YGR274C,4259,-,0,1043181,-86
chrXII,183379,183603,6.000814185,chrXII,181788,183405,YLR020C,4374,-,0,183491,-86
chrIV,811528,812518,1.969382124,chrIV,812109,812850,YDR174W,1761,+,0,812023,-86
chrV,326955,327278,6.414884337,chrV,326173,327031,YER083C,314,-,0,327116.5,-85.5
chrVII,91202,91463,5.218689482,chrVII,90053,91247,YGL213C,3743,-,0,91332.5,-85.5
chrVIII,218800,219057,4.980578167,chrVIII,218225,218843,YHR057C,5958,-,0,218928.5,-85.5
chrIII,63181,63528,1.962955441,chrIII,63440,64481,YCL032W,3545,+,0,63354.5,-85.5
chrXV,364029,364536,1.824659299,chrXV,364368,366882,YOR018W,3100,+,0,364282.5,-85.5
chrVII,81106,81436,2.709697447,chrVII,80658,81186,YGL222C,3734,-,0,81271,-85
chrXIII,287688,288298,7.851810473,chrXIII,288078,289704,YMR011W,6313,+,0,287993,-85
chrXVI,264860,265024,9.632753038,chrXVI,265027,266104,YPL152W,5447,+,-4,264942,-85
chrVI,22782,22961,14.97843346,chrVI,20846,22787,YFL054C,2423,-,0,22871.5,-84.5
chrVII,936769,937166,2.195346132,chrVII,936073,936883,YGR220C,4203,-,0,936967.5,-84.5
chrXIV,724303,724478,4.48163559,chrXIV,723355,724306,YNR054C,5283,-,0,724390.5,-84.5
chrVI,36533,36902,2.752975073,chrVI,36802,38674,YFL049W,2428,+,0,36717.5,-84.5
chrXI,308956,309285,9.347846662,chrXI,309205,309442,YKL068W-A,2716,+,0,309120.5,-84.5
chrXI,79810,80122,2.585505199,chrXI,78865,79882,YKL193C,2582,-,0,79966,-84
chrI,136756,136902,2.918424985,chrI,136913,137510,YAL008W,78,+,-12,136829,-84
chrII,48596,48884,7.953466226,chrII,48824,49358,YBL090W,881,+,0,48740,-84
chrIX,180186,180498,5.749385782,chrIX,180426,181977,YIL097W,2251,+,0,180342,-84
chrVII,41301,41525,3.018168672,chrVII,41497,43174,YGL244W,3711,+,0,41413,-84
chrVII,693164,693392,6.372045417,chrVII,693362,694403,YGR101W,4071,+,0,693278,-84
chrXII,510772,511166,15.83261427,chrXII,511053,512940,YLR177W,4552,+,0,510969,-84
chrVIII,146185,146610,3.260490413,chrVIII,146242,146314,tA(AGC)H,5883,-,0,146397.5,-83.5
chrXII,416727,417116,3.487382407,chrXII,417005,418109,YLR137W,4494,+,0,416921.5,-83.5
chrIV,371969,372359,5.537978685,chrIV,372247,372535,YDL045W-A,1528,+,0,372164,-83
chrV,204948,205386,1.99802089,chrV,205250,206834,YER025W,241,+,0,205167,-83
chrX,641722,642124,3.664955666,chrX,642006,643368,YJR117W,804,+,0,641923,-83
chrI,62603,62910,9.465719395,chrI,62839,65404,YAL041W,36,+,0,62756.5,-82.5
chrXI,445191,445404,2.616324851,chrXI,445380,446727,YKR003W,2793,+,0,445297.5,-82.5
chrXVI,174817,175102,8.364660473,chrXVI,175042,175864,YPL196W,5400,+,0,174959.5,-82.5
chrXVI,237116,237393,3.615591375,chrXVI,237337,237979,YPL166W,5432,+,0,237254.5,-82.5
chrX,655899,656191,9.747903058,chrX,654736,655963,YJR125C,448,-,0,656045,-82
chrXV,566119,566427,13.75690695,chrXV,564475,566191,YOR128C,3216,-,0,566273,-82
chrXV,704217,704393,4.589934876,chrXV,703987,704224,YOR192C-C,3287,-,0,704305,-81
chrIII,248748,249038,1.741742191,chrIII,248974,249202,YCR075W-A,3655,+,0,248893,-81
chrII,738330,738569,4.372815771,chrII,737769,738369,YBR264C,1273,-,0,738449.5,-80.5
chrIV,447539,447778,1.698120931,chrIV,446966,447578,YDL002C,1574,-,0,447658.5,-80.5
chrVII,432922,433363,20.8358827,chrVII,431547,433062,YGL035C,3926,-,0,433142.5,-80.5
chrXV,1018553,1019100,4.317599265,chrXV,1017879,1018746,YOR362C,3468,-,0,1018826.5,-80.5
chrVIII,369741,370204,9.283125814,chrVIII,370053,370449,YHR132W-A,6044,+,0,369972.5,-80.5
chrXVI,222942,223181,4.386619534,chrXVI,223142,224036,YPL173W,5425,+,0,223061.5,-80.5
chrXII,208544,208816,4.270829411,chrXII,208760,210269,YLR033W,4387,+,0,208680,-80
chrII,495332,495505,2.238569971,chrII,494352,495339,YBR129C,1124,-,0,495418.5,-79.5
chrIV,1125997,1126198,3.532091639,chrIV,1125433,1126018,YDR328C,1933,-,0,1126097.5,-79.5
chrVI,55669,56462,2.515636114,chrVI,55365,55986,YFL038C,2439,-,0,56065.5,-79.5
chrVI,182766,183115,15.94299537,chrVI,182273,182861,YFR017C,2505,-,0,182940.5,-79.5
chrX,352105,352270,1.295477372,chrX,349579,352108,YJL047C,640,-,0,352187.5,-79.5
