chr,start,end,time,chrGene,startGene,endGene,gene,overlap,strand,dist,peakCenter,distTSStoPeakCenter
chrXVI,429542,429921,14.0072992,chrXVI,428710,429616,YPL064C,5538,-,0,429731.5,-115.5
chrXVI,593003,593366,3.944444954,chrXVI,592331,593069,YPR016C,5620,-,0,593184.5,-115.5
chrXVI,712930,713357,14.82405572,chrXVI,711402,713028,YPR088C,5695,-,0,713143.5,-115.5
chrXI,49736,50133,4.228101107,chrXI,50050,53353,YKL205W,2572,+,0,49934.5,-115.5
chrXII,136253,136686,1.935688284,chrXII,136585,137866,YLL006W,4349,+,0,136469.5,-115.5
chrIV,219222,219584,3.845680487,chrIV,218679,219288,YDL135C,1433,-,0,219403,-115
chrXI,437382,437832,1.143464435,chrXI,437096,437492,YKL003C,2788,-,0,437607,-115
chrXIII,571990,572328,2.215737332,chrXIII,571276,572044,YMR157C,6473,-,0,572159,-115
chrXIV,670132,670484,11.45883814,chrXIV,669773,670193,YNR022C,5249,-,0,670308,-115
chrIV,87162,87630,3.495893774,chrIV,87511,87982,YDL208W,1356,+,0,87396,-115
chrXIII,392403,392875,2.437420094,chrXIII,392754,394788,YMR061W,6369,+,0,392639,-115
chrXIV,636673,637067,56.52160775,chrXIV,636985,638854,YNR006W,5233,+,0,636870,-115
chrX,567371,567684,6.111834555,chrX,567642,568704,YJR068W,754,+,0,567527.5,-114.5
chrXIV,118935,119370,25.30090328,chrXIV,119267,120998,YNL275W,4939,+,0,119152.5,-114.5
chrXV,479252,479583,15.26265699,chrXV,479532,480420,YOR083W,3171,+,0,479417.5,-114.5
chrVII,238063,238403,5.074130422,chrVII,236268,238119,YGL142C,3816,-,0,238233,-114
chrXI,475829,476199,5.501816798,chrXI,473722,475900,YKR018C,2808,-,0,476014,-114
chrXV,310109,310397,5.031977819,chrXV,309323,310139,YOL009C,3071,-,0,310253,-114
chrXV,570772,571070,5.322367938,chrXV,569928,570807,YOR130C,3218,-,0,570921,-114
chrXV,888653,889075,5.607555973,chrXV,888519,888750,YOR304C-A,3404,-,0,888864,-114
chrX,387405,387698,10.36924085,chrX,386367,387438,YJL031C,655,-,0,387551.5,-113.5
chrXIV,129064,129331,11.98251625,chrXIV,126804,129084,YNL272C,4942,-,0,129197.5,-113.5
chrXVI,895717,896038,2.035431306,chrXVI,893796,895764,YPR179C,5800,-,0,895877.5,-113.5
chrIII,192932,193433,10.55372905,chrIII,193296,194298,YCR036W,3617,+,0,193182.5,-113.5
chrV,250416,250791,1.911893474,chrV,250717,251002,YER048W-A,269,+,0,250603.5,-113.5
chrVI,252172,252609,2.28115515,chrVI,252504,253329,YFR052W,2545,+,0,252390.5,-113.5
chrII,419091,419463,2.864470119,chrII,418906,419164,YBR085C-A,1074,-,0,419277,-113
chrII,691652,691960,21.77433312,chrII,690382,691693,YBR236C,1244,-,0,691806,-113
chrIV,923739,924099,4.961396923,chrIV,921925,923806,YDR228C,1823,-,0,923919,-113
chrVII,554910,555250,3.988298075,chrVII,554247,554967,YGR033C,3999,-,0,555080,-113
chrXIV,514851,515245,5.575654571,chrXIV,512667,514935,YNL059C,5164,-,0,515048,-113
chrVIII,159101,159547,4.929428707,chrVIII,159437,160511,YHR025W,5917,+,0,159324,-113
chrX,469499,469841,5.661044342,chrX,469783,470113,YJR022W,708,+,0,469670,-113
chrXI,224392,224743,6.798798244,chrXI,223351,224455,YKL114C,2666,-,0,224567.5,-112.5
chrXV,560584,560995,1.852357343,chrXV,559960,560677,YOR126C,3214,-,0,560789.5,-112.5
chrXVI,923254,923729,21.77926238,chrXVI,922908,923379,YPR193C,5814,-,0,923491.5,-112.5
chrV,5504,6146,1.95181029,chrV,5344,5713,YEL075C,125,-,0,5825,-112
chrXI,547897,548177,2.774679621,chrXI,535646,547925,YKR054C,2845,-,0,548037,-112
chrXII,177357,177699,21.43635334,chrXII,176801,177416,YLR016C,4370,-,0,177528,-112
chrXI,284774,285060,13.4870417,chrXI,285029,286208,YKL080W,2704,+,0,284917,-112
chrXIII,746116,746364,4.678607086,chrXIII,746352,747729,YMR238W,6564,+,0,746240,-112
chrXIV,140625,140905,6.75166079,chrXIV,140877,144078,YNL267W,4947,+,0,140765,-112
chrXVI,942706,943132,11.09830068,chrXVI,943031,943896,YPR202W,5823,+,0,942919,-112
chrI,44935,45332,6.109047618,chrI,42880,45022,YAL054C,22,-,0,45133.5,-111.5
chrV,422413,422702,9.301750437,chrV,421114,422446,YER130C,370,-,0,422557.5,-111.5
chrII,454514,454905,4.002409385,chrII,454821,457665,YBR108W,1098,+,0,454709.5,-111.5
chrXV,108836,109291,2.413732632,chrXV,109175,109889,YOL110W,2959,+,0,109063.5,-111.5
chrXVI,822272,822743,2.643931168,chrXVI,822619,824338,YPR145W,5755,+,0,822507.5,-111.5
chrII,201694,202024,5.879977112,chrII,199063,201748,YBL014C,964,-,0,201859,-111
chrIII,94262,94500,9.13333235,chrIII,92776,94270,YCL017C,3561,-,0,94381,-111
chrXI,269451,269689,4.306409431,chrXI,266144,269459,YKL092C,2692,-,0,269570,-111
chrIV,229513,230075,4.227187821,chrIV,229905,230527,YDL130W,1440,+,0,229794,-111
chrII,554267,554574,20.82331882,chrII,553542,554310,YBR157C,1154,-,0,554420.5,-110.5
chrIV,583404,583747,2.764924653,chrIV,582790,583465,YDR067C,1648,-,0,583575.5,-110.5
chrIV,733849,734220,5.765472811,chrIV,733617,733924,YDR139C,1724,-,0,734034.5,-110.5
chrIX,141552,141807,4.279415801,chrIX,140612,141569,YIL117C,2227,-,0,141679.5,-110.5
chrVIII,483826,484069,1.555193429,chrVIII,482004,483837,YHR188C,6108,-,0,483947.5,-110.5
chrVI,106976,107313,15.46098817,chrVI,107255,107585,YFL014W,2468,+,0,107144.5,-110.5
chrX,700549,700992,5.152281307,chrX,700881,701691,YJR144W,832,+,0,700770.5,-110.5
chrXIII,902497,902880,11.72713359,chrXIII,902799,903849,YMR315W,6650,+,0,902688.5,-110.5
chrVIII,393178,393608,9.707068776,chrVIII,392638,393283,YHR147C,6062,-,0,393393,-110
chrVIII,396643,396895,20.83517722,chrVIII,394454,396659,YHR149C,6064,-,0,396769,-110
chrXIV,266494,266786,2.765886917,chrXIV,264925,266530,YNL199C,5015,-,0,266640,-110
chrXV,48539,48967,9.768945066,chrXV,47932,48643,YOL147C,2922,-,0,48753,-110
chrII,512814,513052,11.9859045,chrII,513043,513583,YBR137W,1133,+,0,512933,-110
chrXIV,220252,220816,2.597121559,chrXIV,220644,221421,YNL228W,4986,+,0,220534,-110
chrXV,48539,48967,9.768945066,chrXV,48863,49448,YOL146W,2923,+,0,48753,-110
chrXV,943337,943753,2.950526278,chrXV,943655,944357,YOR332W,3435,+,0,943545,-110
chrIII,242256,242667,2.825795222,chrIII,240804,242352,YCR072C,3651,-,0,242461.5,-109.5
chrIV,399014,399445,5.857616024,chrIV,399339,400638,YDL029W,1544,+,0,399229.5,-109.5
chrVI,229082,229457,24.67878994,chrVI,229379,231941,YFR038W,2531,+,0,229269.5,-109.5
chrXII,498566,499107,1.41542173,chrXII,498946,499405,YLR167W,4542,+,0,498836.5,-109.5
chrXVI,105877,106246,13.0505192,chrXVI,106171,106822,YPL233W,5362,+,0,106061.5,-109.5
chrIII,22045,22385,50.20979119,chrIII,18815,22106,YCL061C,3515,-,0,22215,-109
chrIII,279769,280245,2.283940094,chrIII,280116,286443,YCR093W,3673,+,0,280007,-109
chrXIV,670132,670484,11.45883814,chrXIV,670417,672118,YNR023W,5250,+,0,670308,-109
chrXV,333336,333628,6.030168691,chrXV,333591,334356,YOR004W,3083,+,0,333482,-109
chrXV,810707,811089,4.370927056,chrXV,811007,811493,YOR257W,3354,+,0,810898,-109
chrVI,225853,226280,3.22925863,chrVI,225019,225958,YFR034C,2525,-,0,226066.5,-108.5
chrVII,706505,706714,32.02298525,chrVII,705358,706501,YGR109C,4079,-,-5,706609.5,-108.5
chrXIV,701577,701958,3.549885595,chrXIV,700540,701659,YNR041C,5270,-,0,701767.5,-108.5
chrI,113327,113607,2.258497981,chrI,110845,113359,YAL021C,62,-,0,113467,-108
chrII,339268,339652,4.468276368,chrII,338719,339352,YBR052C,1035,-,0,339460,-108
chrVI,210657,210973,7.438090071,chrVI,210619,210707,tY(GUA)F2,6150,-,0,210815,-108
chrVII,73103,73429,3.522329918,chrVII,72748,73158,YGL226C-A,3729,-,0,73266,-108
chrVII,1043019,1043387,7.228309283,chrVII,1039894,1043095,YGR274C,4259,-,0,1043203,-108
chrX,676722,677050,7.075805948,chrX,676058,676778,YJR135C,821,-,0,676886,-108
chrXIII,228605,229051,10.45396596,chrXIII,228936,229500,YML022W,6276,+,0,228828,-108
chrXIII,290837,291213,3.282665399,chrXIII,291133,294967,YMR012W,6314,+,0,291025,-108
chrVII,1026609,1026912,16.36177214,chrVII,1026056,1026653,YGR268C,4252,-,0,1026760.5,-107.5
chrX,295000,295337,4.035308502,chrX,294665,295061,YJL077C,606,-,0,295168.5,-107.5
chrX,559047,559484,4.468355342,chrX,557808,559158,YJR065C,751,-,0,559265.5,-107.5
chrIV,770024,770473,11.48930552,chrIV,770356,771454,YDR158W,1743,+,0,770248.5,-107.5
chrIV,1470665,1471152,1.311968347,chrIV,1471016,1471448,YDR513W,2129,+,0,1470908.5,-107.5
chrIV,1080161,1080451,12.38503188,chrIV,1079047,1080199,YDR309C,1909,-,0,1080306,-107
chrXII,40281,40761,4.53966781,chrXII,39803,40414,YLL050C,4304,-,0,40521,-107
chrXII,66423,66827,11.48431184,chrXII,65774,66518,YLL038C,4316,-,0,66625,-107
chrXIV,372112,372554,8.595834539,chrXIV,371881,372226,YNL135C,5083,-,0,372333,-107
chrII,431789,432067,1.149089556,chrII,432035,434297,YBR094W,1084,+,0,431928,-107
chrII,549528,549798,22.11115211,chrII,549770,550928,YBR155W,1152,+,0,549663,-107
chrIV,1012000,1012288,26.95420976,chrIV,1012251,1012959,YDR275W,1875,+,0,1012144,-107
chrII,609688,610031,8.874311121,chrII,609081,609753,YBR193C,1193,-,0,609859.5,-106.5
chrVII,911569,911900,5.911750759,chrVII,910842,911628,YGR207C,4190,-,0,911734.5,-106.5
chrX,316371,316792,2.461617897,chrX,315758,316475,YJL063C,621,-,0,316581.5,-106.5
chrXII,965439,965894,2.378750492,chrXII,965089,965560,YLR421C,4818,-,0,965666.5,-106.5
chrXV,211860,212343,6.119790124,chrXV,210519,211995,YOL062C,3013,-,0,212101.5,-106.5
chrXV,558641,558856,7.047153283,chrXV,554823,558642,YOR124C,3212,-,0,558748.5,-106.5
chrVII,1003964,1004255,20.3740253,chrVII,1004216,1004287,tT(UGU)G2,6120,+,0,1004109.5,-106.5
chrV,254309,254677,4.341228916,chrV,253970,254387,YER050C,271,-,0,254493,-106
chrVII,1038444,1038770,11.09771518,chrVII,1037799,1038501,YGR271C-A,4257,-,0,1038607,-106
chrVII,216009,216323,5.680487286,chrVII,216272,217298,YGL153W,3805,+,0,216166,-106
chrVII,823764,824140,12.66702293,chrVII,824058,826917,YGR162W,4142,+,0,823952,-106
chrX,36687,36937,30.16930197,chrX,36918,37734,YJL210W,466,+,0,36812,-106
chrXI,567600,568022,8.879667336,chrXI,567917,570149,YKR067W,2858,+,0,567811,-106
chrIII,38723,39090,7.200786214,chrIII,37835,38801,YCL050C,3526,-,0,38906.5,-105.5
chrIV,52091,52466,3.196541572,chrIV,51114,52173,YDL226C,1338,-,0,52278.5,-105.5
chrXV,474347,474696,7.539320613,chrXV,473474,474416,YOR079C,3167,-,0,474521.5,-105.5
chrIV,114455,114676,25.36550234,chrIV,114671,115799,YDL193W,1371,+,0,114565.5,-105.5
chrXII,278587,278924,13.00903783,chrXII,278861,280943,YLR072W,4427,+,0,278755.5,-105.5
chrXVI,676823,677294,15.78957815,chrXVI,677164,677641,YPR062W,5668,+,0,677058.5,-105.5
chrV,248150,248374,15.75330142,chrV,246981,248157,YER048C,268,-,0,248262,-105
chrV,265692,266088,2.496033876,chrV,264891,265785,YER055C,277,-,0,265890,-105
chrXIII,477573,477849,4.067863984,chrXIII,475896,477606,YMR105C,6415,-,0,477711,-105
chrXV,60917,61341,7.240888478,chrXV,60382,61024,YOL139C,2930,-,0,61129,-105
chrVIII,519186,519476,2.661329329,chrVIII,519436,520312,YHR209W,6131,+,0,519331,-105
chrXVI,576328,576564,6.696586111,chrXVI,576551,577358,YPR009W,5612,+,0,576446,-105
chrV,260961,261340,17.20230204,chrV,260932,261046,YER053C-A,275,-,0,261150.5,-104.5
chrXI,430564,430909,2.890559217,chrXI,430197,430632,YKL006C-A,2784,-,0,430736.5,-104.5
chrXIII,706821,707162,12.24422504,chrXIII,703578,706887,YMR218C,6543,-,0,706991.5,-104.5
chrII,299808,300313,1.575293113,chrII,300165,301254,YBR031W,1014,+,0,300060.5,-104.5
chrX,387405,387698,10.36924085,chrX,387656,388247,YJL030W,656,+,0,387551.5,-104.5
chrXIV,471049,471494,5.483828048,chrXIV,471376,472861,YNL083W,5139,+,0,471271.5,-104.5
chrXIV,674646,674989,7.623166614,chrXIV,674922,675876,YNR027W,5254,+,0,674817.5,-104.5
chrXV,181455,181698,2.215023594,chrXV,181681,185212,YOL078W,2997,+,0,181576.5,-104.5
chrXV,444320,444841,5.375744725,chrXV,444685,445849,YOR063W,3148,+,0,444580.5,-104.5
chrXVI,99221,99536,5.951129617,chrXVI,99483,100086,YPL239W,5356,+,0,99378.5,-104.5
chrII,724248,724486,11.619959,chrII,723735,724263,YBR254C,1262,-,0,724367,-104
chrIII,106773,107141,9.356299017,chrIII,105695,106853,YCL008C,3568,-,0,106957,-104
chrXII,921537,921863,3.141841858,chrXII,919535,921596,YLR399C,4791,-,0,921700,-104
chrI,124624,124924,8.251261995,chrI,124878,126786,YAL016W,70,+,0,124774,-104
chrII,353258,353535,22.78564728,chrII,352192,353293,YBR057C,1042,-,0,353396.5,-103.5
chrXV,877559,878018,3.894192424,chrXV,877229,877685,YOR298C-A,3397,-,0,877788.5,-103.5
chrXI,127215,127526,3.658895157,chrXI,127474,130261,YKL171W,2605,+,0,127370.5,-103.5
chrII,237365,237775,2.386762283,chrII,237152,237467,YBL001C,981,-,0,237570,-103
chrXI,255375,255751,9.909275295,chrXI,253696,255460,YKL100C,2681,-,0,255563,-103
chrXI,580670,581036,12.32321296,chrXI,579826,580750,YKR075C,2866,-,0,580853,-103
chrIV,139227,139609,2.971795473,chrIV,139521,141114,YDL178W,1387,+,0,139418,-103
chrIV,371943,372345,2.655000936,chrIV,372247,372535,YDL045W-A,1528,+,0,372144,-103
chrXII,714869,715101,3.478379152,chrXII,715088,717026,YLR289W,4673,+,0,714985,-103
chrXIV,251698,252212,3.008044704,chrXIV,252058,253900,YNL209W,5005,+,0,251955,-103
chrXIV,640111,640473,2.349753809,chrXIV,640395,642381,YNR008W,5235,+,0,640292,-103
chrXVI,393743,394125,1.916442919,chrXVI,394037,396572,YPL084W,5518,+,0,393934,-103
chrII,480911,481140,2.555972096,chrII,480434,480923,YBR120C,1112,-,0,481025.5,-102.5
chrIX,403475,403712,2.231631382,chrIX,402840,403491,YIR024C,2388,-,0,403593.5,-102.5
chrVII,401183,401596,4.755925185,chrVII,400870,401287,YGL054C,3906,-,0,401389.5,-102.5
chrVII,753777,754116,8.160271821,chrVII,751393,753844,YGR130C,4104,-,0,753946.5,-102.5
chrXI,417924,418327,6.520613862,chrXI,417507,418023,YKL013C,2777,-,0,418125.5,-102.5
chrXIII,742601,743074,4.497046284,chrXIII,741511,742735,YMR235C,6561,-,0,742837.5,-102.5
chrIV,733849,734220,5.765472811,chrIV,734137,734803,YDR140W,1725,+,0,734034.5,-102.5
chrII,140184,140540,5.072531392,chrII,138340,140260,YBL042C,933,-,0,140362,-102
chrXV,216043,216435,24.39989894,chrXV,214016,216137,YOL060C,3015,-,0,216239,-102
chrXV,605074,605314,36.92263309,chrXV,602716,605092,YOR144C,3234,-,0,605194,-102
chrVII,98710,99023,17.23339522,chrVII,98968,102076,YGL207W,3749,+,0,98866.5,-101.5
chrX,690468,690782,1.608726057,chrX,689444,690524,YJR139C,826,-,0,690625,-101
chrIII,63186,63492,3.858233036,chrIII,63440,64481,YCL032W,3545,+,0,63339,-101
chrIII,69885,70211,41.38793286,chrIII,70149,71367,YCL028W,3549,+,0,70048,-101
chrIV,1321890,1322316,1.561370149,chrIV,1322204,1323386,YDR427W,2041,+,0,1322103,-101
chrXI,296182,296474,4.580329851,chrXI,296429,299075,YKL073W,2711,+,0,296328,-101
chrXIII,245784,246244,3.990890925,chrXIII,246115,246751,YML012W,6287,+,0,246014,-101
chrII,48557,48900,16.23411375,chrII,47362,48628,YBL091C,880,-,0,48728.5,-100.5
chrIII,173365,173716,2.657243159,chrIII,172949,173440,YCR028C-A,3610,-,0,173540.5,-100.5
chrX,490805,491154,3.832420378,chrX,491080,492262,YJR032W,718,+,0,490979.5,-100.5
chrX,617967,618298,10.5527291,chrX,618233,619034,YJR101W,787,+,0,618132.5,-100.5
chrXIII,245784,246244,3.990890925,chrXIII,245536,245914,YML012C-A,6286,-,0,246014,-100
chrXV,552734,553240,3.014457894,chrXV,552297,552887,YOR122C,3210,-,0,552987,-100
chrI,130531,130865,11.1810722,chrI,130798,131983,YAL012W,74,+,0,130698,-100
chrVI,184255,184547,12.87022113,chrVI,184501,191338,YFR019W,2507,+,0,184401,-100
chrX,460102,460460,2.512876123,chrX,460381,461593,YJR013W,699,+,0,460281,-100
chrXI,599584,599928,1.980486183,chrXI,599856,603072,YKR086W,2878,+,0,599756,-100
chrXIII,92014,92254,5.091688965,chrXIII,92234,94241,YML088W,6204,+,0,92134,-100
chrXIV,227086,227452,4.201394323,chrXIV,227369,228854,YNL223W,4991,+,0,227269,-100
chrXV,658550,658742,9.531236545,chrXV,658746,659601,YOR174W,3267,+,-5,658646,-100
chrIV,163090,163417,1.32180585,chrIV,160994,163154,YDL167C,1398,-,0,163253.5,-99.5
chrIX,374253,374558,6.787472365,chrIX,373076,374306,YIR008C,2366,-,0,374405.5,-99.5
chrXI,294289,294526,8.568975363,chrXI,292955,294308,YKL075C,2709,-,0,294407.5,-99.5
chrII,74979,75338,1.364272274,chrII,75258,79767,YBL079W,892,+,0,75158.5,-99.5
chrII,193829,194214,2.091964795,chrII,194121,195702,YBL015W,963,+,0,194021.5,-99.5
chrIV,1093507,1093818,3.022464562,chrIV,1093762,1095178,YDR316W,1916,+,0,1093662.5,-99.5
chrV,271500,271835,16.03371189,chrV,271767,272091,YER058W,281,+,0,271667.5,-99.5
chrII,675078,675388,48.09292886,chrII,673571,675134,YBR227C,1233,-,0,675233,-99
chrVII,807578,807932,1.445261669,chrVII,806411,807656,YGR159C,4134,-,0,807755,-99
chrVII,885716,885964,4.965840188,chrVII,884508,885741,YGR193C,4175,-,0,885840,-99
chrXI,451117,451515,2.197183873,chrXI,450422,451217,YKR006C,2796,-,0,451316,-99
chrXII,855458,856030,3.04184087,chrXII,855522,855645,YLR364C-A,4757,-,0,855744,-99
chrVI,36524,36882,6.638123375,chrVI,36802,38674,YFL049W,2428,+,0,36703,-99
chrXV,841018,841448,5.447833371,chrXV,841332,841818,YOR276W,3373,+,0,841233,-99
chrXII,719398,719723,9.435705041,chrXII,718316,719462,YLR291C,4675,-,0,719560.5,-98.5
chrXIII,76961,77316,7.293980035,chrXIII,74397,77040,YML099C,6192,-,0,77138.5,-98.5
chrXIII,464736,465115,8.151628716,chrXIII,463933,464827,YMR099C,6409,-,0,464925.5,-98.5
chrII,774402,774799,1.559368376,chrII,774699,776313,YBR286W,1295,+,0,774600.5,-98.5
chrVIII,138413,138776,7.191100827,chrVIII,138693,139851,YHR017W,5907,+,0,138594.5,-98.5
chrII,532050,532510,4.015783475,chrII,530868,532182,YBR143C,1140,-,0,532280,-98
chrIV,850885,851309,2.565913464,chrIV,850273,850999,YDR196C,1787,-,0,851097,-98
chrVIII,123483,123892,8.435482461,chrVIII,122888,123590,YHR008C,5898,-,0,123687.5,-97.5
chrX,390778,391123,1.894222782,chrX,388384,390853,YJL029C,657,-,0,390950.5,-97.5
chrXVI,296639,296850,1.267726451,chrXVI,292816,296647,YPL137C,5462,-,0,296744.5,-97.5
chrVIII,323202,323419,9.659153503,chrVIII,323408,324392,YHR104W,6014,+,0,323310.5,-97.5
chrVIII,332764,333183,8.893972143,chrVIII,333071,334394,YHR111W,6021,+,0,332973.5,-97.5
chrVIII,484580,484913,2.333244564,chrVIII,484844,486179,YHR190W,6110,+,0,484746.5,-97.5
chrIV,1321890,1322316,1.561370149,chrIV,1321628,1322006,YDR426C,2040,-,0,1322103,-97
chrXIV,720597,720891,13.52464803,chrXIV,719345,720647,YNR052C,5281,-,0,720744,-97
chrII,633359,633689,2.365001702,chrII,633621,634836,YBR205W,1209,+,0,633524,-97
chrVIII,190329,190561,3.352615442,chrVIII,190542,192618,YHR042W,5938,+,0,190445,-97
chrI,114540,114883,7.41253269,chrI,113613,114615,YAL020C,63,-,0,114711.5,-96.5
chrII,151109,151524,7.028765064,chrII,150446,151220,YBL036C,941,-,0,151316.5,-96.5
chrV,191741,192028,10.93043215,chrV,189502,191788,YER017C,231,-,0,191884.5,-96.5
chrVII,936754,937205,4.452581651,chrVII,936073,936883,YGR220C,4203,-,0,936979.5,-96.5
chrV,222403,222680,10.70317349,chrV,222638,223076,YER035W,251,+,0,222541.5,-96.5
chrXIV,52410,52719,5.795004553,chrXIV,52661,53924,YNL309W,4902,+,0,52564.5,-96.5
chrXIV,292667,292863,24.47686946,chrXIV,292192,292669,YNL185C,5029,-,0,292765,-96
chrVII,368518,368794,2.686683267,chrVII,368752,371254,YGL073W,3886,+,0,368656,-96
chrVIII,302543,302785,15.92692879,chrVIII,302760,313995,YHR099W,6009,+,0,302664,-96
chrX,543777,544153,6.815973452,chrX,544061,544712,YJR057W,743,+,0,543965,-96
chrXII,614528,614788,4.255088134,chrXII,614754,616191,YLR238W,4616,+,0,614658,-96
chrII,48557,48900,16.23411375,chrII,48824,49358,YBL090W,881,+,0,48728.5,-95.5
chrVII,129655,129918,18.14227026,chrVII,129882,131169,YGL196W,3760,+,0,129786.5,-95.5
chrXIII,820037,820282,4.247187409,chrXIII,820255,822454,YMR277W,6607,+,0,820159.5,-95.5
chrXV,464527,464822,3.799997183,chrXV,464770,466543,YOR073W,3160,+,0,464674.5,-95.5
chrXVI,900469,900848,16.36764143,chrXVI,900754,901558,YPR183W,5804,+,0,900658.5,-95.5
chrI,175087,175373,13.64981223,chrI,172210,175135,YAR019C,95,-,0,175230,-95
chrX,313884,314136,1.80808878,chrX,313015,313915,YJL068C,616,-,0,314010,-95
chrX,581485,581937,9.807619651,chrX,580431,581616,YJR080C,766,-,0,581711,-95
chrXIII,687205,687553,1.496995591,chrXIII,685910,687284,YMR209C,6534,-,0,687379,-95
chrXV,931001,931351,7.465090982,chrXV,930733,931081,YOR327C,3429,-,0,931176,-95
chrXVI,842991,843341,15.53416216,chrXVI,843261,844020,YPR158W,5769,+,0,843166,-95
chrI,69484,69755,3.930016547,chrI,68715,69525,YAL039C,38,-,0,69619.5,-94.5
chrI,154650,154987,9.071586846,chrI,154064,154724,YAR002C-A,86,-,0,154818.5,-94.5
chrVIII,67388,67713,3.697347467,chrVIII,66241,67456,YHL020C,5862,-,0,67550.5,-94.5
chrVIII,114910,115113,8.298676168,chrVIII,113498,114917,YHR005C,5893,-,0,115011.5,-94.5
chrX,120096,120611,8.425729652,chrX,120448,121690,YJL159W,518,+,0,120353.5,-94.5
chrXII,399398,399725,2.09397889,chrXII,399656,402488,YLR129W,4486,+,0,399561.5,-94.5
chrXIII,696570,696831,9.893840184,chrXIII,696795,698370,YMR215W,6540,+,0,696700.5,-94.5
chrXVI,527339,527564,4.547380085,chrXVI,527546,528692,YPL014W,5589,+,0,527451.5,-94.5
chrVII,81115,81445,7.425772933,chrVII,80658,81186,YGL222C,3734,-,0,81280,-94
chrX,458284,458626,7.420325818,chrX,458076,458361,YJR010C-A,696,-,0,458455,-94
chrII,347663,347906,15.58429984,chrII,347878,349384,YBR056W,1039,+,0,347784.5,-93.5
chrVII,393751,394032,4.315100582,chrVII,393985,394504,YGL058W,3902,+,0,393891.5,-93.5
chrVII,671815,672368,3.615099206,chrVII,672185,675500,YGR094W,4064,+,0,672091.5,-93.5
chrXIV,138287,138624,14.21030633,chrXIV,138549,140385,YNL268W,4946,+,0,138455.5,-93.5
chrI,105863,106067,3.158831135,chrI,101564,105872,YAL024C,59,-,0,105965,-93
chrXI,73820,74096,7.29115055,chrXI,70733,73865,YKL197C,2578,-,0,73958,-93
chrVII,591110,591330,1.945356233,chrVII,591313,591877,YGR049W,4018,+,0,591220,-93
chrXI,451932,452282,2.880701193,chrXI,452200,454078,YKR008W,2798,+,0,452107,-93
chrIX,203227,203476,8.026098129,chrIX,202275,203259,YIL084C,2264,-,0,203351.5,-92.5
chrVII,229606,229951,7.628955611,chrVII,228750,229686,YGL146C,3812,-,0,229778.5,-92.5
chrVIII,187558,187985,6.095557898,chrVIII,187172,187679,YHR039C-A,5935,-,0,187771.5,-92.5
chrII,452395,452734,1.453319266,chrII,452657,453224,YBR106W,1096,+,0,452564.5,-92.5
chrIV,771658,771909,2.010677601,chrIV,771876,775782,YDR159W,1744,+,0,771783.5,-92.5
chrXIII,318388,318785,4.632505819,chrXIII,318679,319177,YMR022W,6326,+,0,318586.5,-92.5
chrVII,411172,411584,5.584655401,chrVII,410068,411286,YGL048C,3912,-,0,411378,-92
chrIX,276255,276609,3.053198009,chrIX,276524,277505,YIL041W,2311,+,0,276432,-92
chrVI,164824,165124,1.806461231,chrVI,165066,166566,YFR010W,2496,+,0,164974,-92
chrVII,254318,254778,6.225337607,chrVII,254640,255294,YGL135W,3823,+,0,254548,-92
chrXV,481841,482039,17.77220382,chrXV,482032,483085,YOR085W,3173,+,0,481940,-92
chrXVI,375269,375549,31.33969391,chrXVI,375501,376953,YPL091W,5511,+,0,375409,-92
chrII,331399,331806,4.046557371,chrII,330506,331511,YBR046C,1029,-,0,331602.5,-91.5
chrXIII,858821,859142,2.923689554,chrXIII,858296,858890,YMR295C,6627,-,0,858981.5,-91.5
chrIV,570405,570708,3.591150083,chrIV,570648,573726,YDR060W,1641,+,0,570556.5,-91.5
chrIX,339027,339476,4.234708755,chrIX,339343,341428,YIL009W,2349,+,0,339251.5,-91.5
chrV,328234,328535,5.848151531,chrV,328476,330207,YER086W,318,+,0,328384.5,-91.5
chrVIII,441943,442234,5.842566501,chrVIII,442180,443476,YHR169W,6085,+,0,442088.5,-91.5
chrXI,144167,144450,21.82859933,chrXI,144400,145378,YKL163W,2614,+,0,144308.5,-91.5
chrXII,559302,559615,9.88743718,chrXII,559550,560444,YLR208W,4583,+,0,559458.5,-91.5
chrXVI,125712,126115,2.173844228,chrXVI,126005,126446,YPL225W,5370,+,0,125913.5,-91.5
chrVIII,371494,371882,11.91230342,chrVIII,370721,371597,YHR133C,6045,-,0,371688,-91
chrX,469499,469841,5.661044342,chrX,468554,469579,YJR021C,707,-,0,469670,-91
chrXII,286392,286908,7.08939357,chrXII,285735,286559,YLR078C,4433,-,0,286650,-91
chrXII,820248,820590,10.84257337,chrXII,820510,822040,YLR345W,4733,+,0,820419,-91
chrVI,87212,87436,1.361086022,chrVI,84144,87234,YFL025C,2454,-,0,87324,-90
chrXV,1000769,1001067,6.703573218,chrXV,998452,1000828,YOR353C,3459,-,0,1000918,-90
chrVIII,38311,39655,4.460879803,chrVIII,39073,39535,YHL030W-A,5851,+,0,38983,-90
chrXIV,687355,687733,7.637089403,chrXIV,687634,689998,YNR033W,5261,+,0,687544,-90
chrXV,487501,487731,2.811302867,chrXV,487706,489734,YOR087W,3175,+,0,487616,-90
chrIV,625969,626206,1.735466643,chrIV,625065,625998,YDR090C,1672,-,0,626087.5,-89.5
